year,population,gdp,electricity_generation,primary_energy_consumption,renewables_electricity,renewables_percentage
2004,5768170.0,16000772096.0,0.00011461594355913604,7.336319363804497e-05,0.00045137013404188413,100.0
2005,5852969.0,17208610816.0,0.00013410065396418915,8.509163933999742e-05,0.0005281030568290044,100.0
2006,5946597.0,17176979456.0,0.00013753913227096325,9.657225734618754e-05,0.0005416441608502609,100.0
2007,6041355.0,20454811648.0,0.0001287519099314295,9.471354962797005e-05,0.0005070391172403831,100.0
2008,6135863.0,22210959360.0,0.0001421237700133287,0.00010753863288367083,0.0005596989662119364,100.0
2009,6229933.0,24050841600.0,0.0001287519099314295,0.00011296605942086595,0.0005070391172403831,100.0
2010,6323425.0,26198018048.0,0.00031939642938479243,0.0001795325785026289,0.0012578181068633838,100.0
2011,6416331.0,28505276416.0,0.0004905562384331022,0.00023671881929978746,0.001931864173699264,100.0
2012,6508806.0,30756620288.0,0.0004939947167398763,0.00024690453759561944,0.0019454052777205205,100.0
2013,6600736.0,33213894656.0,0.0005868336310227765,0.0002914081960621406,0.0023110150862944464,100.0
2014,6691467.0,35727802368.0,0.0005780464086832428,0.00029620985766753576,0.002276410042684569,100.0
2015,6787420.0,38423805952.0,0.0006124311917509837,0.0004358855469991874,0.002101880257521707,87.14909544603867
2016,6891366.0,41124319232.0,0.0009558969692831946,0.000742590907582258,0.0026615792237336434,70.70343725019984
2017,6997925.0,43945238528.0,0.0011614415613992453,0.0007536997840448046,0.0030572803745770286,66.8421052631579
2018,7105008.0,46666960896.0,0.0012871370461690977,0.0007844428097041221,0.0034544860925338865,68.15078658355596
1990,2689398.0,42100703232.0,0.0002540653415560849,0.0005340253145210716,0.0006770552010628262,67.66917293233082
1991,2678970.0,36517597184.0,0.0002158600270363729,0.0004919813459349916,0.0004934980132191266,58.053097345132734
1992,2662885.0,24608100352.0,0.00014670840775569412,0.0003516798916715402,0.00037915091259518266,65.625
1993,2638889.0,21636016128.0,0.00015014688606246822,0.00030286403129875446,0.00043331532868020874,73.2824427480916
1994,2606464.0,21944829952.0,0.00016963159646752137,0.000293366034858663,0.0004980117145595455,74.54954954954954
1995,2570150.0,21646094336.0,0.00015243920493365095,0.0002744381945948147,0.0004423427313610464,73.68421052631578
1996,2534288.0,21989048320.0,0.00011920058130150149,0.0002552129610960517,0.0002798494831059682,59.61538461538461
1997,2498881.0,23781386240.0,0.0001723059684839012,0.00025711503866102754,0.0004438472984745194,65.41019955654103
1998,2462333.0,25140078592.0,0.00022159082421432968,0.0002799771435951029,0.0006499729930203132,74.48275862068967
1999,2426357.0,25600796672.0,0.0001570238426760164,0.00023742512823271013,0.00041526052331853334,67.15328467153283
2000,2392536.0,26780788736.0,0.00015817000211160772,0.0002322207466217011,0.00042428792599937107,68.11594202898551
2001,2359255.0,28293371904.0,0.0001631366929991703,0.0002502502114884109,0.00042579249311284405,66.27634660421546
2002,2326150.0,30072958976.0,0.00015167509864325672,0.0002524682693654838,0.00037313264414129085,62.468513853904284
2003,2294342.0,32361883648.0,0.00015167509864325672,0.0002493518360912724,0.0003520687045526696,58.94206549118387
2004,2263453.0,34792599552.0,0.00017918292509744936,0.0002805595386801444,0.0004814614763113431,68.23027718550107
2005,2233165.0,38221836288.0,0.00018797014743698312,0.0002892458994166142,0.0005145619528077479,69.51219512195121
2006,2203917.0,42441265152.0,0.00018682398800139174,0.0002742833022849633,0.00041977422465895223,57.05521472392638
2007,2176059.0,46307684352.0,0.00018185729711382918,0.000282851944865946,0.00042428792599937107,59.2436974789916
2008,2150411.0,44298825728.0,0.0002013420075188823,0.00028481597935486246,0.000482966043424816,60.91081593927894
2009,2126268.0,37661278208.0,0.00021280360187479592,0.0002698100123764531,0.0005356258923963691,63.91382405745063
2010,2101537.0,35958493184.0,0.00025330123526569066,0.00030604861718930043,0.0005476624293041527,54.90196078431373
2011,2076974.0,37962579968.0,0.00023267036542504616,0.00027300079395939315,0.0004634066709496677,50.57471264367817
2012,2053635.0,39482474496.0,0.00023572679058662312,0.00028308118548452614,0.0006183770836373813,66.61264181523502
2013,2031491.0,40519245824.0,0.0002368729500222145,0.0002723874204123814,0.0005311121910559503,56.935483870967744
2014,2011040.0,41379799040.0,0.00019637531663131973,0.0002507644539571178,0.00042127879177242516,54.474708171206224
2015,1991951.0,42500100096.0,0.00021165744243920457,0.0002569539506587821,0.00041826965754547925,50.18050541516244
2016,1973477.0,43297222656.0,0.0002452781192165511,0.0002740106918196247,0.0005235893554885856,54.20560747663551
2017,1954861.0,44937031680.0,0.0002876860183334315,0.00030176119805261207,0.0008214936439562291,72.50996015936255
2018,1935632.0,46862479360.0,0.0002567397135724647,0.0002682177194311801,0.0005250939226020586,51.93452380952381
2000,4320650.0,31977721856.0,0.0003511068404361534,0.0003738047092107226,6.620095299280968e-05,4.787812840043526
2001,4389201.0,35144531968.0,0.000365624859953644,0.0003978873655464274,4.965071474460726e-05,3.4482758620689653
2002,4446663.0,38760996864.0,0.0004221687254428178,0.00040103477728260914,0.00010080599660268745,6.0633484162895925
2003,4504807.0,42758062080.0,0.00045769966794614994,0.0004057744819640638,0.00020311656031884786,11.268781302170284
2004,4574799.0,48734072832.0,0.0004504406581874046,0.0004038228388599353,0.00016700694959549713,9.414758269720103
2005,4643052.0,52444897280.0,0.00044853039246141904,0.0003860040275346235,0.0001564749798011865,8.858603066439523
2006,4719874.0,54750392320.0,0.0004183481939908465,0.000357708300370959,0.00010381513082963334,6.301369863013699
2007,4809608.0,60406931456.0,0.00043477647923432274,0.0003164140105645601,8.726489258143092e-05,5.096660808435852
2008,4887615.0,66812624896.0,0.00048024080351278,0.00040900243770136815,5.566898319849904e-05,2.94351630867144
2009,4951138.0,75927797760.0,0.000495904982465862,0.0005061818729021734,9.328316103532271e-05,4.776579352850539
2010,4995799.0,86947323904.0,0.0005662027611821321,0.0004889640437390852,0.0001248790704182546,5.600539811066127
2011,5045061.0,94869528576.0,0.0005872156841679737,0.0004938338579608151,0.00012036536907783577,5.20494469746259
2012,5178338.0,101518524416.0,0.0005940926407815219,0.0005530770686328011,0.0001534658455742406,6.559485530546623
2013,5678859.0,100029005824.0,0.0006785263858700855,0.0005514166230711934,0.00019258459052453724,7.207207207207207
2014,6274345.0,94385545216.0,0.0006460518685283302,0.0005683060805373965,3.310047649640484e-05,1.3010053222945004
2015,6398941.0,95081783296.0,0.000670885322966143,0.000627282876436438,7.67329227871203e-05,2.904328018223235
2016,6258628.0,97868324864.0,0.0006983931494203356,0.0006452875585335715,6.620095299280968e-05,2.407002188183807
2017,6109255.0,98701180928.0,0.0007652524498298317,0.0006893203443781443,7.823748990059325e-05,2.596105841238143
2018,5950842.0,96800194560.0,0.0007656345029750288,0.0006500768287541786,7.071465433322851e-05,2.345309381237525
2000,1998632.0,3769602304.0,1.1079541210716483e-05,1.3605740497352141e-05,4.363244629071546e-05,100.0
2001,1999478.0,3838921216.0,1.0697488065519365e-05,1.3810198346356066e-05,4.212787917724252e-05,100.0
2002,1997537.0,3773087744.0,1.1843647501110724e-05,1.4243896813940153e-05,4.6641580517661356e-05,100.0
2003,1993034.0,3857951232.0,1.2225700646307845e-05,1.4516507279278721e-05,4.814614763113431e-05,100.0
2004,1985386.0,3857815808.0,1.1461594355913604e-05,1.4572268510825245e-05,4.513701340418841e-05,100.0
2005,1977428.0,3870538496.0,1.7574444679067526e-05,1.7471852551244553e-05,6.921008721975557e-05,100.0
2006,1976787.0,3946096640.0,1.9866763550250248e-05,1.8673816875691874e-05,7.823748990059325e-05,100.0
2007,1983471.0,4038812416.0,2.101292298584161e-05,2.2917866165621846e-05,8.275119124101209e-05,100.0
2008,1995016.0,4170596864.0,2.2159082421432966e-05,2.0625459979820255e-05,8.726489258143092e-05,100.0
2009,2009178.0,4214040576.0,2.483345443781281e-05,2.3810045870366246e-05,9.779686237574156e-05,100.0
2010,2022752.0,4442653696.0,2.636166701860129e-05,2.5569622510278828e-05,0.00010381513082963334,100.0
2011,2037687.0,4516049920.0,1.8720604114658885e-05,2.2707212624223862e-05,7.37237885601744e-05,100.0
2012,2054722.0,4740080128.0,1.8720604114658885e-05,2.4039286488946405e-05,7.37237885601744e-05,100.0
2013,2073948.0,4954224128.0,1.9484710405053128e-05,2.455972465004731e-05,7.67329227871203e-05,100.0
2014,2095251.0,5134647808.0,1.9866763550250248e-05,2.5235055120999675e-05,7.823748990059325e-05,100.0
2015,2118532.0,5279079936.0,2.0248816695447367e-05,2.459689880441166e-05,7.97420570140662e-05,100.0
2016,2143876.0,5403951104.0,1.9866763550250248e-05,2.6765391142332088e-05,7.823748990059325e-05,100.0
2017,2170622.0,5327153664.0,2.063086984064449e-05,2.8617903168155536e-05,8.124662412753915e-05,100.0
2018,2198030.0,5360395776.0,2.063086984064449e-05,2.8023116698325935e-05,8.124662412753915e-05,100.0
2000,2895229.0,2767093248.0,7.641062903942404e-06,1.0024630293586415e-05,0.0,0.0
2001,2981655.0,3200677120.0,7.641062903942404e-06,1.0805287535237765e-05,0.0,0.0
2002,3060603.0,3998735616.0,7.641062903942404e-06,1.0631808148204134e-05,0.0,0.0
2003,3085173.0,2541250560.0,7.641062903942404e-06,1.1808989703075219e-05,0.0,0.0
2004,3122448.0,2286431744.0,7.641062903942404e-06,1.2948997103581956e-05,0.0,0.0
2005,3266326.0,2369891584.0,7.641062903942404e-06,1.545205683078153e-05,0.0,0.0
2006,3455400.0,2547129088.0,7.641062903942404e-06,1.5867168221183442e-05,0.0,0.0
2007,3632748.0,2664910080.0,9.551328629928004e-06,1.4696182358706413e-05,0.0,0.0
2008,3783892.0,2922602240.0,9.551328629928004e-06,1.282508325570079e-05,0.0,0.0
2009,3905066.0,3108979968.0,9.551328629928004e-06,1.1561162007312884e-05,0.0,0.0
2010,4019958.0,3260614912.0,9.551328629928004e-06,1.9175667959610602e-05,0.0,0.0
2011,4181148.0,3266880000.0,1.0697488065519365e-05,2.154242245414089e-05,0.0,0.0
2012,4331749.0,3532272896.0,1.0697488065519365e-05,2.407646064331076e-05,0.0,0.0
2013,4427319.0,3819599872.0,1.0697488065519365e-05,2.110252829416275e-05,0.0,0.0
2014,4519410.0,3843632128.0,1.0697488065519365e-05,2.8320509933240734e-05,0.0,0.0
2015,4612330.0,3857900032.0,1.1079541210716483e-05,2.8432032396333783e-05,0.0,0.0
2016,4706106.0,3793504000.0,1.4518019517490565e-05,3.294249645920826e-05,0.0,0.0
2017,4796632.0,3885372928.0,1.4135966372293446e-05,2.8239965932117978e-05,0.0,0.0
2018,4889396.0,3936415744.0,1.2225700646307845e-05,3.231053583501431e-05,0.0,0.0
2000,5154789.0,49983479808.0,0.000556651432552204,0.001317656488521572,0.0,0.0
2001,5275920.0,54225657856.0,0.000578810514973637,0.001328275905284988,0.0,0.0
2002,5405326.0,57785786368.0,0.0006296235832848541,0.0013693099760108366,0.0,0.0
2003,5542650.0,70475227136.0,0.0006800545984508738,0.001349068648959448,0.0,0.0
2004,5687561.0,79415615488.0,0.0007255189227293311,0.001382097885112173,0.0,0.0
2005,5837994.0,94523187200.0,0.000814155252415063,0.0014293958008484145,0.0,0.0
2006,5973372.0,108872966144.0,0.0008890376688736986,0.001310537637960799,0.0,0.0
2007,6097177.0,123716337664.0,0.0009421430560560982,0.0013018698643015114,0.0,0.0
2008,6228377.0,153726681088.0,0.001103369483329283,0.0013516460569953763,0.0,0.0
2009,6360194.0,165559664640.0,0.0011148310776851965,0.0015471511304898874,0.0,0.0
2010,6491991.0,187528527872.0,0.0011694646774483848,0.0016316293962828732,1.5045671134729472e-06,0.03266906239790918
2011,6188135.0,79210020864.0,0.0009337378868617617,0.0010702872739963983,1.5045671134729472e-06,0.0409165302782324
2012,5869880.0,174091337728.0,0.001230975233825121,0.001333994529364704,1.5045671134729472e-06,0.031036623215394164
2013,5985228.0,80095117312.0,0.0013616374094825362,0.0014349099670791265,1.5045671134729472e-06,0.02805836139169473
2014,6097767.0,59998892032.0,0.0013551425060141851,0.0014013417056881184,1.5045671134729472e-06,0.028192839018889203
2015,6192241.0,53558087680.0,0.0013475014431102428,0.0011148343023096778,1.5045671134729472e-06,0.02835270768358378
2016,6282202.0,51938050048.0,0.0011282029377670958,0.001091160561671981,1.5045671134729472e-06,0.033863867253640365
2017,6378267.0,85185675264.0,0.001195062238176592,0.0012314991900897966,1.5045671134729472e-06,0.031969309462915596
2018,6477791.0,100416020480.0,0.0012271547023731497,0.0012690760644597605,1.5045671134729472e-06,0.03113325031133251
1990,3785851.0,51021991936.0,0.0010835027197790327,0.001249280827260744,6.168725165239083e-05,1.4456981664315938
1991,3793430.0,48112087040.0,0.0011205618748631532,0.0013207853131805716,5.1155281858080204e-05,1.1592226389362428
1992,3795748.0,37861879808.0,0.0007079444780502637,0.0008084944875778567,4.6641580517661356e-05,1.6729627630868862
1993,3788532.0,31722383360.0,0.0005314359249691941,0.0006319358414243758,5.867811742544494e-05,2.803738317757009
1994,3770461.0,28612204544.0,0.0003717377102767979,0.000545097016829254,6.770552010628262e-05,4.6248715313463515
1995,3747269.0,30095167488.0,0.000515389692870915,0.0006094392823415499,5.566898319849904e-05,2.742772424017791
1996,3722023.0,31645790208.0,0.0006189260952193346,0.0006634409372481625,4.965071474460726e-05,2.037037037037037
1997,3694897.0,34267160576.0,0.0005482462633578674,0.0006116139703718645,4.513701340418841e-05,2.090592334494773
1998,3665514.0,36819656704.0,0.0006533108782870755,0.0006560308891448688,6.319181876586377e-05,2.4561403508771926
1999,3633949.0,36398338048.0,0.0004974331950466504,0.0005424080863302327,6.168725165239083e-05,3.14900153609831
2000,3599639.0,37788340224.0,0.0004214046191524235,0.00048178323625437165,5.1155281858080204e-05,3.0825022665457844
2001,3560145.0,40252133376.0,0.0005459539444866847,0.0005637646380125518,4.965071474460726e-05,2.309307207837649
2002,3515799.0,42971131904.0,0.000655221144013061,0.0006017752108500997,5.2659848971553145e-05,2.0408163265306123
2003,3469683.0,47492665344.0,0.0007129111689378262,0.0006310994229511779,4.965071474460726e-05,1.7684887459807075
2004,3422593.0,50600710144.0,0.0007098547437762491,0.0006356160827064465,6.469638587933672e-05,2.3143164693218514
2005,3373536.0,54504800256.0,0.0005432795724703049,0.0005797309373120401,6.921008721975557e-05,3.2348804500703237
2006,3322937.0,58536325120.0,0.0004534970833489816,0.0005535479412547495,6.469638587933672e-05,3.6225779275484418
2007,3272416.0,65020497920.0,0.00050545631109579,0.0006061307826031228,8.726489258143092e-05,4.383975812547241
2008,3224384.0,66724208640.0,0.0005001075670630303,0.0006001147652884921,9.027402680837682e-05,4.583651642475172
2009,3180482.0,56833646592.0,0.0005490103696482616,0.0005561315449830719,0.00010231056371616041,4.732080723729994
2010,3139021.0,57760002048.0,0.00018147524396863206,0.00040571872073251724,0.0001369156073260382,19.157894736842106
2011,3099800.0,61248360448.0,0.00015243920493365095,0.00042270111358463117,0.00016700694959549713,27.819548872180448
2012,3063340.0,63596855296.0,0.00016428285243476166,0.00042333926990121917,0.00017753891938980775,27.44186046511628
2013,3028191.0,65826070528.0,0.0001520571517884538,0.00039115264791408596,0.0002301987683613609,38.44221105527638
2014,2994928.0,68128043008.0,0.00013219038823820357,0.0003772557098742131,0.00022718963413441502,43.64161849710983
2015,2963764.0,69339054080.0,0.00015282125807884807,0.0003943682122666022,0.0002527672750634551,42.0
2016,2933676.0,70911025152.0,0.000130280122512218,0.00040195793544932384,0.0003159590938293189,61.58357771260997
2017,2904452.0,73923043328.0,0.00012798780364103526,0.00042362427175134587,0.0003806554797086556,75.52238805970148
2018,2876128.0,76617523200.0,0.00010506461492920804,0.0004369574017833595,0.00033100476496404835,80.0
1990,381275.0,14057150464.0,2.3687295002221448e-05,0.00022848474410808395,1.2036536907783577e-05,12.903225806451612
1991,386405.0,15214076928.0,2.674372016379841e-05,0.00024569637757877803,1.3541104021256523e-05,12.85714285714286
1992,391524.0,15430616064.0,2.521550758300993e-05,0.0002464026865117007,1.2036536907783577e-05,12.121212121212121
1993,396705.0,16017019904.0,2.559756072820705e-05,0.0002496616207109754,1.2036536907783577e-05,11.940298507462686
1994,402049.0,16564453376.0,2.254113556663009e-05,0.0002400025362686384,1.655023824820242e-05,18.64406779661017
1995,407639.0,16736430080.0,1.8720604114658885e-05,0.00020855939736879228,1.655023824820242e-05,22.448979591836736
1996,413202.0,16903203840.0,1.7192391533870406e-05,0.00021453204483666452,1.2036536907783577e-05,17.77777777777778
1997,418413.0,17799362560.0,1.5664178953081924e-05,0.00020994723246506132,1.5045671134729472e-05,24.39024390243903
1998,423579.0,18802137088.0,1.4135966372293446e-05,0.00020269207667161898,2.2568506702094204e-05,40.54054054054054
1999,429352.0,20317839360.0,1.3753913227096324e-05,0.00021429041283329623,1.9559372475148313e-05,36.111111111111114
2000,435634.0,21906683904.0,1.5282125807884808e-05,0.00022881311580496901,2.4073073815567155e-05,40.0
2001,441254.0,22374428672.0,3.323862363214945e-05,0.0002453122446503464,2.5577640929040102e-05,19.54022988505747
2002,445920.0,23139020800.0,0.00010697488065519364,0.0002683292418942732,2.2568506702094204e-05,5.357142857142858
2003,451351.0,23425226752.0,0.00010659282750999652,0.000281476501154465,2.106393958862126e-05,5.017921146953405
2004,457798.0,24177319936.0,0.0001287519099314295,0.00031912152814076355,2.8586775155985993e-05,5.637982195845697
2005,464868.0,24847697920.0,0.00012798780364103526,0.00032391079836137067,3.1595909382931884e-05,6.26865671641791
2006,472402.0,26033442816.0,0.00013524681339978053,0.00031817358720447265,3.761417783682368e-05,7.062146892655368
2007,479877.0,28098930688.0,0.00012187495331788132,0.00030887385292099103,3.911874495029663e-05,8.150470219435737
2008,488643.0,27632140288.0,0.00010391845549361669,0.00030661242519715976,4.212787917724252e-05,10.294117647058824
2009,497876.0,26325504000.0,0.00012034674073709284,0.00029318016408684126,4.0623312063769574e-05,8.571428571428573
2010,507075.0,27499366400.0,0.00012378521904386693,0.00030881189599705046,4.0623312063769574e-05,8.333333333333332
2011,518207.0,28088633344.0,0.00010086203033203972,0.0003007884743467449,3.6109610723350726e-05,9.09090909090909
2012,530596.0,27989147648.0,0.00010544666807440516,0.00029541061334870225,4.6641580517661356e-05,11.231884057971016
2013,543068.0,29106192384.0,7.02977787162701e-05,0.0002814021528457363,5.416441608502609e-05,19.565217391304344
2014,556075.0,30743879680.0,7.297215073264995e-05,0.00027261666103096157,6.018268453891789e-05,20.942408376963353
2015,569415.0,31975024640.0,5.11951214564141e-05,0.0002649340024623292,6.469638587933672e-05,32.08955223880597
2016,583355.0,33357813760.0,3.0182198470572493e-05,0.00026137147933574567,6.921008721975557e-05,58.22784810126582
2017,596290.0,33958649856.0,3.438478306774081e-05,0.00027311851211488027,9.027402680837682e-05,66.66666666666666
2018,607920.0,35015057408.0,3.667710193892353e-05,0.0002859807695249454,0.00010231056371616041,70.83333333333334
2000,16216432.0,19464169472.0,2.9800145325375373e-05,5.77066789582595e-05,8.124662412753915e-05,69.23076923076923
2001,16709664.0,20859228160.0,3.4002729922543697e-05,5.659765001972305e-05,7.97420570140662e-05,59.55056179775281
2002,17211938.0,18482849792.0,3.323862363214945e-05,4.333267260404413e-05,8.124662412753915e-05,62.06896551724138
2003,17724310.0,20521011200.0,3.7823261374514893e-05,5.593471093355881e-05,9.027402680837682e-05,60.60606060606061
2004,18250776.0,21848336384.0,4.202584597168322e-05,6.0984200234716365e-05,9.478772814879567e-05,57.272727272727266
2005,18792174.0,23144978432.0,4.240789911688034e-05,5.897060020664741e-05,9.629229526226862e-05,57.65765765765766
2006,19350302.0,24668766208.0,4.3172005407274576e-05,5.804744203993271e-05,9.478772814879567e-05,55.75221238938054
2007,19924960.0,26556518400.0,4.508227113326018e-05,6.206225071128252e-05,0.00010682426505657923,60.16949152542372
2008,20513594.0,28779950080.0,4.699253685924578e-05,6.585401445644624e-05,0.00010381513082963334,56.09756097560975
2009,21117092.0,27740018688.0,4.699253685924578e-05,5.7904941114869364e-05,0.00010983339928352514,59.34959349593496
2010,21731052.0,28135004160.0,5.043101516601986e-05,6.148605131863509e-05,0.00010531969794310629,53.03030303030303
2011,22348158.0,28854022144.0,5.11951214564141e-05,6.911294865572094e-05,0.00010231056371616041,50.74626865671642
2012,22966242.0,29729054720.0,6.494903468351042e-05,8.193183621902766e-05,0.00011284253351047103,44.11764705882353
2013,23588078.0,30395787264.0,7.067983186146723e-05,8.603958027628834e-05,0.00012186993619130872,43.78378378378379
2014,24215980.0,31415408640.0,7.526446960383267e-05,9.358593361225142e-05,0.00013390647309909228,45.17766497461929
2015,24850912.0,32385245184.0,7.870294791060676e-05,0.00010250773065969545,0.00014293387577992998,46.11650485436893
2016,25501944.0,33738278912.0,7.717473532981827e-05,0.0001075448285760649,0.00013541104021256523,44.554455445544555
2017,26169540.0,35065204736.0,8.405169194336644e-05,9.846194352637533e-05,0.00012036536907783577,36.36363636363637
2018,26846544.0,36665933824.0,8.672606395974627e-05,9.471354962797005e-05,0.0001474475771203488,43.17180616740088
2000,11229380.0,10965810176.0,4.7374590004442896e-05,4.0488849795171334e-05,0.00016399781536855125,87.90322580645163
2001,11498822.0,10477105152.0,4.813869629483714e-05,3.973297532309622e-05,0.00016700694959549713,88.0952380952381
2002,11784500.0,10619106304.0,5.081306831121698e-05,3.923731993157155e-05,0.0001760343522763348,87.96992481203006
2003,12087968.0,11173209088.0,5.157717460161122e-05,4.130668119118704e-05,0.0001850617549571725,91.1111111111111
2004,12411343.0,11727015936.0,5.69259186343709e-05,4.416289538484794e-05,0.0002016119932053749,89.93288590604027
2005,12755647.0,12058077184.0,5.8454131215159384e-05,4.291756121364221e-05,0.00020913482877273963,90.84967320261437
2006,13118309.0,12575064064.0,5.9600290650750746e-05,4.4379744618639985e-05,0.00021364853011315846,91.02564102564101
2007,13495463.0,13731751936.0,6.074645008634211e-05,4.4206265231606355e-05,0.00021816223145357732,91.1949685534591
2008,13889420.0,14709903360.0,6.609519411910178e-05,5.062500255185081e-05,0.00024373987238261743,93.64161849710983
2009,14298937.0,15876241408.0,6.533108782870754e-05,4.70253052709029e-05,0.00023772160392872564,92.39766081871346
2010,14718426.0,16885784576.0,7.488241645863554e-05,5.672156386760423e-05,0.0002753357817655493,93.36734693877553
2011,15146095.0,17638377472.0,7.679268218462114e-05,5.713047956561207e-05,0.00028285861733291404,93.53233830845772
2012,15581250.0,17964285952.0,7.984910734619811e-05,5.736591587658629e-05,0.0002948951542406976,93.77990430622009
2013,16024775.0,18903971840.0,7.984910734619811e-05,5.835103096724157e-05,0.0002948951542406976,93.77990430622009
2014,16477972.0,19988979712.0,8.443374508856356e-05,6.0104411914760086e-05,0.000312949959602373,94.11764705882354
2015,16938944.0,20572940288.0,8.443374508856356e-05,5.78553755757169e-05,0.000312949959602373,94.11764705882354
2016,17405624.0,21039450112.0,8.405169194336644e-05,6.1027570081474774e-05,0.0003084362582619541,93.18181818181816
2017,17881172.0,21881028608.0,7.984910734619811e-05,6.294203903123881e-05,0.00028586775155985995,90.9090909090909
2018,18367886.0,22574655488.0,6.26567158123277e-05,6.0030063606031384e-05,0.00021665766434010437,87.8048780487805
1985,15108141.0,103003217920.0,0.0005709402201825764,0.001063248967436748,0.0005669208883566064,25.21413276231263
1986,15558747.0,104308424704.0,0.0006162899285174745,0.0011671817073470767,0.0006200321074622015,25.54708325584279
1987,16033107.0,109808533504.0,0.000665574784247903,0.0012035504217001993,0.0007471680285506655,28.505826301590037
1988,16524616.0,119529209856.0,0.0007393492465854669,0.0012659658268779433,0.0008619664993086514,29.604175279040927
1989,17020144.0,130700369920.0,0.000821987341891604,0.0014170725686766324,0.0007966682865839255,24.61073669532884
1990,17517060.0,143192113152.0,0.0008793335189856917,0.0014913837032509683,0.0006058891765955558,17.4965241571081
1991,18017470.0,157980852224.0,0.0010144275111273935,0.0018685774562012406,0.0006693819087841141,16.755799939740886
1992,18526708.0,173287833600.0,0.0011989209749430827,0.00210827640354257,0.0006448574648345051,13.657945890825657
1993,19050074.0,191825428480.0,0.001332486754503996,0.0021204261563273186,0.0007301664201684212,13.91461421567222
1994,19588706.0,211032850432.0,0.0015188140734166313,0.0022519111403140253,0.0009754108596645116,16.307792926497964
1995,20136886.0,233476947968.0,0.0017794125237555873,0.0024638905598843375,0.0009355398311574784,13.350509930220076
1996,20689060.0,258686615552.0,0.002040507643183299,0.0027508874229619086,0.0007799675916243758,9.706229287198788
1997,21249178.0,279679762432.0,0.00228983552573894,0.0031918844161861943,0.0006278558564522609,6.962542754650872
1998,21810542.0,260986650624.0,0.0024505270786088487,0.003067908611381086,0.0006705855624748925,6.948753527384979
1999,22368652.0,279023157248.0,0.002604456290808768,0.0032784878044703415,0.0011362490840947695,11.078186885726858
2000,22945152.0,305415979008.0,0.00267055148492787,0.0037854689216913484,0.0011374527377855479,10.815450643776822
2001,23542522.0,309255241728.0,0.0028951987343037765,0.0038756658115640503,0.0009990325633460369,8.762206386909474
2002,24142448.0,328308785152.0,0.0030896637852091107,0.004082354109829836,0.0008741534929277822,7.184369976505502
2003,24739420.0,349844013056.0,0.003182884752637208,0.004422999473347559,0.0008290164795235938,6.6138518785259865
2004,25333250.0,376296144896.0,0.0036700025127635364,0.00477915265492761,0.0009253087747858625,6.402248594628357
2005,25923540.0,397908672512.0,0.0037727748088215614,0.005172201184714277,0.000993014294892145,6.683544303797468
2006,26509416.0,423206289408.0,0.003972970656904852,0.005226438275931864,0.0010441695767502252,6.673718626791038
2007,27092604.0,453156765696.0,0.004147186891114739,0.005574784885095401,0.0010110691002538203,6.190695532012898
2008,27664304.0,478516183040.0,0.004348910951778818,0.0057765538036003055,0.0012954322847002074,7.563911095493279
2009,28217208.0,474711556096.0,0.004436019068883762,0.005593322396738423,0.0012457815699556001,7.131168719317888
2010,28717728.0,514171994112.0,0.00477719252754479,0.00577872849163062,0.0011464801404663858,6.09404990403071
2011,29184140.0,545368309760.0,0.004854749316019805,0.005879272187801398,0.001444384428934029,7.554891004957898
2012,29660216.0,575191121920.0,0.005122568570802987,0.0064319651235057685,0.001618914214096891,8.02505966587112
2013,30134806.0,602189201408.0,0.005385803187843803,0.006731402936910609,0.0019619555159687226,9.25019507696673
2014,30606454.0,638408589312.0,0.005634137732221931,0.006798793483080782,0.002153035539379787,9.703668542754459
2015,31068834.0,670135287808.0,0.005734999762553971,0.00690457253932454,0.002247823267528583,9.952701352341615
2016,31526414.0,698530070528.0,0.005984862519512887,0.007264424549263843,0.0031731320423144453,13.463134375997447
2017,31975812.0,738639609856.0,0.006137301724446538,0.0073607303918370864,0.004203760515043414,17.39292828685259
2018,32399270.0,773658509312.0,0.006517062550772476,0.007492388855210827,0.004259429498241913,16.596318442959312
2000,11239103.0,12490369024.0,1.4900072662687687e-05,2.5588209587460996e-05,3.761417783682368e-05,64.1025641025641
2001,11583825.0,14257387520.0,1.4900072662687687e-05,2.5910385591952035e-05,3.761417783682368e-05,64.1025641025641
2002,11952660.0,14544527360.0,1.5282125807884808e-05,2.5036792964389808e-05,3.911874495029663e-05,65.0
2003,12342167.0,15730793472.0,1.6428285243476167e-05,2.512972835030068e-05,3.911874495029663e-05,60.465116279069775
2004,12751997.0,15828927488.0,1.7192391533870406e-05,2.6201583134472776e-05,4.212787917724252e-05,62.22222222222222
2005,13180556.0,16700208128.0,3.0182198470572493e-05,2.9200298253197017e-05,7.522835567364736e-05,63.291139240506325
2006,13623541.0,17320427520.0,3.209246419655809e-05,3.4565767866451554e-05,7.97420570140662e-05,63.0952380952381
2007,14080916.0,17779654656.0,3.132835790616385e-05,4.099070087909007e-05,7.823748990059325e-05,63.41463414634146
2008,14551122.0,18486106112.0,3.8205314519712017e-05,4.9268145917552025e-05,9.629229526226862e-05,64.0
2009,15032645.0,19186286592.0,4.278995226207746e-05,6.271899410505272e-05,0.00011133796639699808,66.07142857142857
